noise_condition,area,dataset_type,k_features,feature_method,experiment_name,mean_accuracy,std_accuracy,n_estimators,total_images,total_features_available,file_path,selected_features_str,feature_scores_str,cv_scores_str
uniform10,assatigue,mini,2,advanced_stats,advanced_stats_assatigue_k2_WithModel,1.0,0.0,3,15,54,/home/brusc/Projects/random_forest/experiments_organized/uniform_output/dataset_rgb_uniform_10/assatigue/mini/k2/advanced_stats/experiment_report_with_model.json,"R_min, B_min","1.4064829614829617, 1.1842607392607398","1.0, 1.0, 1.0, 1.0, 1.0"
uniform10,assatigue,mini,2,wst,wst_assatigue_k2_WithModel,0.9333333333333332,0.13333333333333336,3,15,486,/home/brusc/Projects/random_forest/experiments_organized/uniform_output/dataset_rgb_uniform_10/assatigue/mini/k2/wst/experiment_report_with_model.json,"G_wst_mean_70, G_wst_mean_71","0.9287051837051843, 0.9987051837051841","0.6666666666666666, 1.0, 1.0, 1.0, 1.0"
uniform10,assatigue,mini,2,hybrid,hybrid_assatigue_k2_WithModel,1.0,0.0,3,15,540,/home/brusc/Projects/random_forest/experiments_organized/uniform_output/dataset_rgb_uniform_10/assatigue/mini/k2/hybrid/experiment_report_with_model.json,"R_min, B_min","1.3453718503718506, 1.3842607392607396","1.0, 1.0, 1.0, 1.0, 1.0"
uniform10,assatigue,mini,5,advanced_stats,advanced_stats_assatigue_k5_WithModel,0.8666666666666666,0.16329931618554522,3,15,54,/home/brusc/Projects/random_forest/experiments_organized/uniform_output/dataset_rgb_uniform_10/assatigue/mini/k5/advanced_stats/experiment_report_with_model.json,"R_min, R_iqr, R_grad_mean, G_min, B_min","1.353705183705184, 0.9842607392607399, 0.9391813741813746, 0.9114035964035969, 0.9231496281496288","0.6666666666666666, 1.0, 1.0, 0.6666666666666666, 1.0"
uniform10,assatigue,mini,5,wst,wst_assatigue_k5_WithModel,0.9333333333333332,0.13333333333333336,3,15,486,/home/brusc/Projects/random_forest/experiments_organized/uniform_output/dataset_rgb_uniform_10/assatigue/mini/k5/wst/experiment_report_with_model.json,"R_wst_mean_2, R_wst_mean_14, G_wst_mean_2, G_wst_mean_70, G_wst_mean_71","0.9042607392607398, 0.937594072594073, 0.9114035964035969, 0.9453718503718509, 0.9320385170385175","0.6666666666666666, 1.0, 1.0, 1.0, 1.0"
uniform10,assatigue,mini,5,hybrid,hybrid_assatigue_k5_WithModel,0.9333333333333332,0.13333333333333336,3,15,540,/home/brusc/Projects/random_forest/experiments_organized/uniform_output/dataset_rgb_uniform_10/assatigue/mini/k5/hybrid/experiment_report_with_model.json,"R_min, R_iqr, G_iqr, G_mad, B_min","1.128705183705184, 0.9620385170385173, 1.3431496281496287, 0.9731496281496286, 1.2287051837051841","0.6666666666666666, 1.0, 1.0, 1.0, 1.0"
uniform10,assatigue,mini,10,advanced_stats,advanced_stats_assatigue_k10_WithModel,0.8666666666666666,0.16329931618554522,3,15,54,/home/brusc/Projects/random_forest/experiments_organized/uniform_output/dataset_rgb_uniform_10/assatigue/mini/k10/advanced_stats/experiment_report_with_model.json,"R_min, R_iqr, R_mad, R_grad_mean, G_min, G_iqr, G_mad, G_grad_mean, B_min, B_p25","1.300927405927406, 1.0731496281496287, 0.8564829614829619, 0.9169591519591525, 0.8808480408480412, 0.9903718503718506, 0.9620385170385173, 0.9042607392607396, 1.4342607392607396, 0.8848162948162952","0.6666666666666666, 1.0, 1.0, 0.6666666666666666, 1.0"
uniform10,assatigue,mini,10,wst,wst_assatigue_k10_WithModel,0.9333333333333332,0.13333333333333336,3,15,486,/home/brusc/Projects/random_forest/experiments_organized/uniform_output/dataset_rgb_uniform_10/assatigue/mini/k10/wst/experiment_report_with_model.json,"R_wst_mean_2, R_wst_mean_6, R_wst_mean_7, R_wst_mean_14, R_wst_mean_15, R_wst_mean_68, G_wst_mean_2, G_wst_mean_70, G_wst_mean_71, G_wst_std_29","0.9487051837051841, 0.9153718503718511, 0.8687051837051842, 0.9598162948162954, 0.9153718503718509, 0.9002924852924858, 0.9558480408480412, 0.8620385170385174, 0.8764829614829619, 0.9653718503718507","0.6666666666666666, 1.0, 1.0, 1.0, 1.0"
uniform10,assatigue,mini,10,hybrid,hybrid_assatigue_k10_WithModel,0.8666666666666666,0.16329931618554522,3,15,540,/home/brusc/Projects/random_forest/experiments_organized/uniform_output/dataset_rgb_uniform_10/assatigue/mini/k10/hybrid/experiment_report_with_model.json,"R_min, R_iqr, R_mad, G_min, B_min, B_p10, R_wst_mean_2, R_wst_mean_14, R_wst_mean_62, G_wst_mean_71","1.1009274059274063, 0.9620385170385173, 0.9009274059274064, 0.8891813741813746, 0.9009274059274064, 0.8931496281496287, 0.8820385170385177, 0.898705183705184, 0.9187051837051841, 0.898705183705184","0.6666666666666666, 1.0, 1.0, 0.6666666666666666, 1.0"
uniform10,assatigue,mini,20,advanced_stats,advanced_stats_assatigue_k20_WithModel,0.8,0.16329931618554522,3,15,54,/home/brusc/Projects/random_forest/experiments_organized/uniform_output/dataset_rgb_uniform_10/assatigue/mini/k20/advanced_stats/experiment_report_with_model.json,"R_std, R_var, R_min, R_max, R_range, R_cv, R_p10, R_iqr, R_mad, R_grad_mean, G_std, G_min, G_iqr, G_mad, G_grad_mean, B_mean, B_min, B_cv, B_p10, B_p25","0.7387051837051839, 0.7381496281496289, 1.3842607392607396, 0.820547415547416, 0.7674353424353428, 0.8598162948162953, 0.7675940725940731, 0.9842607392607399, 0.9898162948162952, 0.9209274059274062, 0.7392607392607395, 0.8947369297369303, 1.3431496281496285, 0.9231496281496283, 0.887594072594073, 0.7825940725940728, 1.1148162948162952, 0.7474353424353426, 0.898705183705184, 0.8598162948162953","0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 1.0, 1.0"
uniform10,assatigue,mini,20,wst,wst_assatigue_k20_WithModel,0.8666666666666666,0.16329931618554522,3,15,486,/home/brusc/Projects/random_forest/experiments_organized/uniform_output/dataset_rgb_uniform_10/assatigue/mini/k20/wst/experiment_report_with_model.json,"R_wst_mean_2, R_wst_mean_6, R_wst_mean_14, R_wst_mean_15, R_wst_mean_25, R_wst_mean_27, R_wst_mean_44, R_wst_mean_55, R_wst_mean_62, R_wst_mean_68, R_wst_mean_69, G_wst_mean_1, G_wst_mean_2, G_wst_mean_7, G_wst_mean_14, G_wst_mean_15, G_wst_mean_70, G_wst_mean_71, G_wst_mean_72, G_wst_std_29","0.8431496281496287, 0.9598162948162954, 0.8709274059274061, 0.8242607392607397, 0.8120385170385174, 0.815371850371851, 0.8336258186258192, 0.8020385170385176, 0.829816294816295, 0.8119591519591525, 0.8075940725940731, 0.8631496281496285, 0.8502924852924858, 0.8287051837051842, 0.865371850371851, 0.8731496281496287, 0.8625940725940731, 0.9987051837051841, 0.8937051837051841, 0.9209274059274064","0.6666666666666666, 1.0, 1.0, 0.6666666666666666, 1.0"
uniform10,assatigue,mini,20,hybrid,hybrid_assatigue_k20_WithModel,0.8666666666666666,0.16329931618554522,3,15,540,/home/brusc/Projects/random_forest/experiments_organized/uniform_output/dataset_rgb_uniform_10/assatigue/mini/k20/hybrid/experiment_report_with_model.json,"R_min, R_iqr, R_mad, R_grad_mean, G_min, G_max, G_iqr, G_mad, G_grad_mean, B_min, B_p10, R_wst_mean_2, R_wst_mean_6, R_wst_mean_14, G_wst_mean_2, G_wst_mean_14, G_wst_mean_70, G_wst_mean_71, G_wst_mean_72, G_wst_std_29","1.139816294816295, 0.9620385170385177, 0.9231496281496285, 0.9042607392607398, 0.9114035964035967, 0.9211895511895516, 1.0987051837051842, 0.9509274059274064, 0.9153718503718509, 0.9787051837051841, 0.9598162948162954, 0.9042607392607396, 0.9598162948162954, 0.9153718503718504, 0.8947369297369303, 0.9002924852924856, 0.9542607392607398, 0.898705183705184, 0.9020385170385175, 0.8820385170385177","0.6666666666666666, 1.0, 1.0, 0.6666666666666666, 1.0"
uniform10,assatigue,small,2,advanced_stats,advanced_stats_assatigue_k2_WithModel,0.9777777777777779,0.04444444444444447,10,45,54,/home/brusc/Projects/random_forest/experiments_organized/uniform_output/dataset_rgb_uniform_10/assatigue/small/k2/advanced_stats/experiment_report_with_model.json,"R_iqr, G_iqr","1.0889413445445508, 1.1137561593593657","1.0, 1.0, 0.8888888888888888, 1.0, 1.0"
uniform10,assatigue,small,2,wst,wst_assatigue_k2_WithModel,0.888888888888889,0.07027283689263066,10,45,486,/home/brusc/Projects/random_forest/experiments_organized/uniform_output/dataset_rgb_uniform_10/assatigue/small/k2/wst/experiment_report_with_model.json,"R_wst_mean_14, R_wst_mean_15","0.8770454009819408, 0.9183651124977308","0.8888888888888888, 1.0, 0.8888888888888888, 0.7777777777777778, 0.8888888888888888"
uniform10,assatigue,small,2,hybrid,hybrid_assatigue_k2_WithModel,0.9777777777777779,0.04444444444444447,10,45,540,/home/brusc/Projects/random_forest/experiments_organized/uniform_output/dataset_rgb_uniform_10/assatigue/small/k2/hybrid/experiment_report_with_model.json,"R_iqr, G_iqr","1.0889413445445508, 1.1137561593593657","1.0, 1.0, 0.8888888888888888, 1.0, 1.0"
uniform10,assatigue,small,5,advanced_stats,advanced_stats_assatigue_k5_WithModel,0.9777777777777779,0.04444444444444447,10,45,54,/home/brusc/Projects/random_forest/experiments_organized/uniform_output/dataset_rgb_uniform_10/assatigue/small/k5/advanced_stats/experiment_report_with_model.json,"R_min, R_iqr, R_mad, G_iqr, G_mad","1.0515918113616847, 1.1007931963964026, 1.0310922183620914, 1.1211635667667732, 0.9876896949595679","1.0, 1.0, 0.8888888888888888, 1.0, 1.0"
uniform10,assatigue,small,5,wst,wst_assatigue_k5_WithModel,0.9111111111111111,0.04444444444444447,10,45,486,/home/brusc/Projects/random_forest/experiments_organized/uniform_output/dataset_rgb_uniform_10/assatigue/small/k5/wst/experiment_report_with_model.json,"R_wst_mean_7, R_wst_mean_14, R_wst_mean_15, R_wst_std_0, G_wst_mean_15","0.8678977403636918, 0.8770454009819408, 0.9183651124977308, 0.8447391578423644, 0.8522708364034544","0.8888888888888888, 1.0, 0.8888888888888888, 0.8888888888888888, 0.8888888888888888"
uniform10,assatigue,small,5,hybrid,hybrid_assatigue_k5_WithModel,0.9777777777777779,0.04444444444444447,10,45,540,/home/brusc/Projects/random_forest/experiments_organized/uniform_output/dataset_rgb_uniform_10/assatigue/small/k5/hybrid/experiment_report_with_model.json,"R_min, R_iqr, R_mad, G_iqr, G_mad","1.0515918113616847, 1.1063487519519581, 1.0310922183620914, 1.1211635667667732, 0.9876896949595679","1.0, 1.0, 0.8888888888888888, 1.0, 1.0"
uniform10,assatigue,small,10,advanced_stats,advanced_stats_assatigue_k10_WithModel,0.9333333333333332,0.08888888888888889,10,45,54,/home/brusc/Projects/random_forest/experiments_organized/uniform_output/dataset_rgb_uniform_10/assatigue/small/k10/advanced_stats/experiment_report_with_model.json,"R_std, R_var, R_min, R_range, R_iqr, R_mad, G_min, G_range, G_iqr, G_mad","0.8967056481421878, 0.8931702946068343, 1.0515918113616847, 0.8927159033191099, 1.1007931963964026, 1.0310922183620914, 0.96970261123719, 0.8863925969958037, 1.1063487519519581, 0.9876896949595679","1.0, 1.0, 0.7777777777777778, 0.8888888888888888, 1.0"
uniform10,assatigue,small,10,wst,wst_assatigue_k10_WithModel,0.9111111111111111,0.04444444444444447,10,45,486,/home/brusc/Projects/random_forest/experiments_organized/uniform_output/dataset_rgb_uniform_10/assatigue/small/k10/wst/experiment_report_with_model.json,"R_wst_mean_6, R_wst_mean_7, R_wst_mean_14, R_wst_mean_15, R_wst_mean_70, R_wst_std_0, G_wst_mean_5, G_wst_mean_6, G_wst_mean_14, G_wst_mean_15","0.816084756687963, 0.8678977403636918, 0.8770454009819408, 0.9183651124977308, 0.8336699003025185, 0.8447391578423644, 0.8293146041825163, 0.8132652214664673, 0.8104257152936276, 0.8522708364034544","0.8888888888888888, 1.0, 0.8888888888888888, 0.8888888888888888, 0.8888888888888888"
uniform10,assatigue,small,10,hybrid,hybrid_assatigue_k10_WithModel,0.9555555555555555,0.08888888888888889,10,45,540,/home/brusc/Projects/random_forest/experiments_organized/uniform_output/dataset_rgb_uniform_10/assatigue/small/k10/hybrid/experiment_report_with_model.json,"R_std, R_var, R_min, R_iqr, R_mad, G_min, G_p10, G_iqr, G_mad, R_wst_mean_15","0.8967056481421878, 0.8931702946068343, 1.0515918113616847, 1.0963487519519581, 1.0310922183620914, 0.96970261123719, 0.8953874021180595, 1.1211635667667732, 0.9876896949595679, 0.9183651124977308","1.0, 1.0, 0.7777777777777778, 1.0, 1.0"
uniform10,assatigue,small,20,advanced_stats,advanced_stats_assatigue_k20_WithModel,0.9555555555555555,0.054433105395181765,10,45,54,/home/brusc/Projects/random_forest/experiments_organized/uniform_output/dataset_rgb_uniform_10/assatigue/small/k20/advanced_stats/experiment_report_with_model.json,"R_std, R_var, R_min, R_range, R_cv, R_iqr, R_mad, G_std, G_var, G_min, G_range, G_cv, G_p10, G_p25, G_iqr, G_mad, B_min, B_cv, B_p10, B_p25","0.8967056481421878, 0.8931702946068343, 1.0515918113616847, 0.8927159033191099, 0.8760809025174423, 1.1007931963964026, 1.0310922183620914, 0.8571201102233166, 0.8477726675425405, 0.96970261123719, 0.8863925969958037, 0.8504137610169675, 0.8598318465625041, 0.829710205313412, 1.1007931963964026, 0.9876896949595679, 0.8808429161029852, 0.843496326599533, 0.851710612313819, 0.8347620053652121","1.0, 1.0, 0.8888888888888888, 0.8888888888888888, 1.0"
uniform10,assatigue,small,20,wst,wst_assatigue_k20_WithModel,0.888888888888889,0.07027283689263066,10,45,486,/home/brusc/Projects/random_forest/experiments_organized/uniform_output/dataset_rgb_uniform_10/assatigue/small/k20/wst/experiment_report_with_model.json,"R_wst_mean_4, R_wst_mean_5, R_wst_mean_6, R_wst_mean_7, R_wst_mean_8, R_wst_mean_12, R_wst_mean_14, R_wst_mean_15, R_wst_mean_70, R_wst_std_0, G_wst_mean_5, G_wst_mean_6, G_wst_mean_7, G_wst_mean_14, G_wst_mean_15, G_wst_mean_16, G_wst_mean_54, G_wst_mean_61, G_wst_std_0, B_wst_mean_15","0.7969644325676388, 0.8057496596861993, 0.816084756687963, 0.8678977403636918, 0.8048304285473333, 0.7878029767395163, 0.8770454009819408, 0.9183651124977308, 0.8336699003025185, 0.8447391578423644, 0.8293146041825163, 0.8132652214664673, 0.8062046186705702, 0.8104257152936276, 0.8522708364034544, 0.7874945438201444, 0.7913614861313594, 0.791379924483131, 0.8070280726312791, 0.7989589812288542","0.8888888888888888, 1.0, 0.7777777777777778, 0.8888888888888888, 0.8888888888888888"
uniform10,assatigue,small,20,hybrid,hybrid_assatigue_k20_WithModel,0.9555555555555555,0.054433105395181765,10,45,540,/home/brusc/Projects/random_forest/experiments_organized/uniform_output/dataset_rgb_uniform_10/assatigue/small/k20/hybrid/experiment_report_with_model.json,"R_std, R_var, R_min, R_range, R_cv, R_iqr, R_mad, G_std, G_min, G_range, G_cv, G_p10, G_iqr, G_mad, B_min, B_p10, R_wst_mean_7, R_wst_mean_14, R_wst_mean_15, G_wst_mean_15","0.8967056481421878, 0.8931702946068343, 1.0515918113616847, 0.8927159033191099, 0.8760809025174423, 1.0889413445445508, 1.0310922183620914, 0.8571201102233166, 0.96970261123719, 0.8843723949756017, 0.8504137610169675, 0.8841079408385983, 1.1082006038038101, 0.9876896949595679, 0.8852873605474296, 0.8548852154884221, 0.8678977403636918, 0.8770454009819408, 0.9183651124977308, 0.8522708364034544","1.0, 1.0, 0.8888888888888888, 0.8888888888888888, 1.0"
uniform10,assatigue,original,2,advanced_stats,advanced_stats_assatigue_k2_WithModel,0.9913043478260869,0.017391304347826077,50,116,54,/home/brusc/Projects/random_forest/experiments_organized/uniform_output/dataset_rgb_uniform_10/assatigue/original/k2/advanced_stats/experiment_report_with_model.json,"G_iqr, B_min","1.09159528411034, 1.0777612935760439","1.0, 1.0, 0.9565217391304348, 1.0, 1.0"
uniform10,assatigue,original,2,wst,wst_assatigue_k2_WithModel,0.9659420289855072,0.031386098301025685,50,116,486,/home/brusc/Projects/random_forest/experiments_organized/uniform_output/dataset_rgb_uniform_10/assatigue/original/k2/wst/experiment_report_with_model.json,"R_wst_mean_6, G_wst_std_0","0.897485960329923, 0.9113219295276445","0.9166666666666666, 0.9565217391304348, 0.9565217391304348, 1.0, 1.0"
uniform10,assatigue,original,2,hybrid,hybrid_assatigue_k2_WithModel,0.9913043478260869,0.017391304347826077,50,116,540,/home/brusc/Projects/random_forest/experiments_organized/uniform_output/dataset_rgb_uniform_10/assatigue/original/k2/hybrid/experiment_report_with_model.json,"G_iqr, B_min","1.081968847328731, 1.0720141671392625","1.0, 1.0, 0.9565217391304348, 1.0, 1.0"
uniform10,assatigue,original,5,advanced_stats,advanced_stats_assatigue_k5_WithModel,0.9746376811594203,0.033521836249914144,50,116,54,/home/brusc/Projects/random_forest/experiments_organized/uniform_output/dataset_rgb_uniform_10/assatigue/original/k5/advanced_stats/experiment_report_with_model.json,"R_min, R_iqr, G_min, G_iqr, B_min","1.0342013117406035, 1.059685643294766, 1.0395901053810235, 1.0871928746699648, 1.0748877303576534","0.9166666666666666, 1.0, 0.9565217391304348, 1.0, 1.0"
uniform10,assatigue,original,5,wst,wst_assatigue_k5_WithModel,0.9742753623188406,0.021014492753623173,50,116,486,/home/brusc/Projects/random_forest/experiments_organized/uniform_output/dataset_rgb_uniform_10/assatigue/original/k5/wst/experiment_report_with_model.json,"R_wst_mean_5, R_wst_mean_6, R_wst_mean_15, R_wst_std_0, G_wst_std_0","0.8847346542327792, 0.897485960329923, 0.8885786353474634, 0.8914609885334124, 0.9113219295276445","0.9583333333333334, 0.9565217391304348, 0.9565217391304348, 1.0, 1.0"
uniform10,assatigue,original,5,hybrid,hybrid_assatigue_k5_WithModel,0.9746376811594203,0.033521836249914144,50,116,540,/home/brusc/Projects/random_forest/experiments_organized/uniform_output/dataset_rgb_uniform_10/assatigue/original/k5/hybrid/experiment_report_with_model.json,"R_min, R_iqr, G_min, G_iqr, B_min","1.0342013117406035, 1.0567429019003582, 1.0395901053810235, 1.087531244701473, 1.0720141671392625","0.9166666666666666, 1.0, 0.9565217391304348, 1.0, 1.0"
uniform10,assatigue,original,10,advanced_stats,advanced_stats_assatigue_k10_WithModel,0.9746376811594203,0.033521836249914144,50,116,54,/home/brusc/Projects/random_forest/experiments_organized/uniform_output/dataset_rgb_uniform_10/assatigue/original/k10/advanced_stats/experiment_report_with_model.json,"R_min, R_cv, R_iqr, R_mad, G_std, G_min, G_cv, G_iqr, G_mad, B_min","1.0385116565681896, 0.96996590409962, 1.0600763169851344, 0.9972603221202514, 0.9231361823014039, 1.0395901053810235, 0.9264977195647401, 1.0879952332309442, 1.0101228677956748, 1.0748877303576534","0.9166666666666666, 1.0, 0.9565217391304348, 1.0, 1.0"
uniform10,assatigue,original,10,wst,wst_assatigue_k10_WithModel,0.9655797101449275,0.03244726547425814,50,116,486,/home/brusc/Projects/random_forest/experiments_organized/uniform_output/dataset_rgb_uniform_10/assatigue/original/k10/wst/experiment_report_with_model.json,"R_wst_mean_2, R_wst_mean_4, R_wst_mean_5, R_wst_mean_6, R_wst_mean_14, R_wst_mean_15, R_wst_std_0, G_wst_mean_6, G_wst_mean_15, G_wst_std_0","0.8361573068446893, 0.8436470268724678, 0.8847346542327792, 0.897485960329923, 0.8710827147194642, 0.8885786353474634, 0.8914609885334124, 0.8467776929470174, 0.8461742264692311, 0.9113219295276445","0.9583333333333334, 0.9130434782608695, 0.9565217391304348, 1.0, 1.0"
uniform10,assatigue,original,10,hybrid,hybrid_assatigue_k10_WithModel,0.9746376811594203,0.033521836249914144,50,116,540,/home/brusc/Projects/random_forest/experiments_organized/uniform_output/dataset_rgb_uniform_10/assatigue/original/k10/hybrid/experiment_report_with_model.json,"R_min, R_cv, R_iqr, R_mad, G_std, G_min, G_cv, G_iqr, G_mad, B_min","1.0373622312808333, 0.96996590409962, 1.0651596233377119, 0.9972603221202514, 0.9231361823014039, 1.0395901053810235, 0.9264977195647401, 1.09159528411034, 1.0101228677956748, 1.0720141671392625","0.9166666666666666, 1.0, 0.9565217391304348, 1.0, 1.0"
uniform10,assatigue,original,20,advanced_stats,advanced_stats_assatigue_k20_WithModel,0.9742753623188406,0.021014492753623173,50,116,54,/home/brusc/Projects/random_forest/experiments_organized/uniform_output/dataset_rgb_uniform_10/assatigue/original/k20/advanced_stats/experiment_report_with_model.json,"R_std, R_var, R_min, R_cv, R_iqr, R_mad, R_grad_mean, G_std, G_var, G_min, G_range, G_cv, G_p10, G_iqr, G_mad, G_grad_mean, B_min, B_cv, B_p10, B_grad_mean","0.9059096078501856, 0.899413560088661, 1.0373622312808333, 0.96996590409962, 1.0686489501029004, 0.9972603221202514, 0.8804334115456347, 0.9231361823014039, 0.9194904319074286, 1.0395901053810235, 0.8509448699746216, 0.9264977195647401, 0.7829182979232119, 1.073295288181848, 1.0101228677956748, 0.8559587158879551, 1.0748877303576532, 0.8786105278032907, 0.8268231527877523, 0.7925852663503226","0.9583333333333334, 0.9565217391304348, 0.9565217391304348, 1.0, 1.0"
uniform10,assatigue,original,20,wst,wst_assatigue_k20_WithModel,0.9568840579710145,0.03889488956614392,50,116,486,/home/brusc/Projects/random_forest/experiments_organized/uniform_output/dataset_rgb_uniform_10/assatigue/original/k20/wst/experiment_report_with_model.json,"R_wst_mean_2, R_wst_mean_3, R_wst_mean_4, R_wst_mean_5, R_wst_mean_6, R_wst_mean_7, R_wst_mean_10, R_wst_mean_14, R_wst_mean_15, R_wst_mean_43, R_wst_mean_53, R_wst_std_0, G_wst_mean_3, G_wst_mean_6, G_wst_mean_10, G_wst_mean_14, G_wst_mean_15, G_wst_mean_61, G_wst_std_0, B_wst_mean_4","0.8361573068446893, 0.8351359997750194, 0.8436470268724678, 0.8847346542327792, 0.897485960329923, 0.8168219573795574, 0.8341830417385927, 0.8710827147194642, 0.8885786353474634, 0.8332335159529125, 0.8276871924882232, 0.8914609885334124, 0.8292248677096876, 0.8467776929470174, 0.8339003141518788, 0.8344943012078763, 0.8461742264692311, 0.8123012764893902, 0.9113219295276445, 0.8127952859785124","0.9583333333333334, 0.9130434782608695, 0.9130434782608695, 1.0, 1.0"
uniform10,assatigue,original,20,hybrid,hybrid_assatigue_k20_WithModel,0.9742753623188406,0.021014492753623173,50,116,540,/home/brusc/Projects/random_forest/experiments_organized/uniform_output/dataset_rgb_uniform_10/assatigue/original/k20/hybrid/experiment_report_with_model.json,"R_std, R_var, R_min, R_cv, R_iqr, R_mad, R_grad_mean, G_std, G_var, G_min, G_cv, G_iqr, G_mad, B_min, B_cv, R_wst_mean_5, R_wst_mean_6, R_wst_mean_15, R_wst_std_0, G_wst_std_0","0.9059096078501856, 0.899413560088661, 1.0370748749589942, 0.96996590409962, 1.0459670398313925, 0.9972603221202514, 0.8804334115456347, 0.9231361823014039, 0.9194904319074286, 1.0395901053810235, 0.9264977195647401, 1.09159528411034, 1.0101228677956748, 1.0720141671392625, 0.8786105278032907, 0.8847346542327792, 0.897485960329923, 0.8885786353474634, 0.8914609885334124, 0.9113219295276445","0.9583333333333334, 0.9565217391304348, 0.9565217391304348, 1.0, 1.0"
uniform10,popolar,mini,2,advanced_stats,advanced_stats_popolar_k2_WithModel,0.9333333333333333,0.13333333333333336,3,15,54,/home/brusc/Projects/random_forest/experiments_organized/uniform_output/dataset_rgb_uniform_10/popolar/mini/k2/advanced_stats/experiment_report_with_model.json,"R_min, G_iqr","1.455848040848041, 1.2589184889184895","1.0, 1.0, 1.0, 1.0, 0.6666666666666666"
uniform10,popolar,mini,2,wst,wst_popolar_k2_WithModel,0.9333333333333332,0.13333333333333336,3,15,486,/home/brusc/Projects/random_forest/experiments_organized/uniform_output/dataset_rgb_uniform_10/popolar/mini/k2/wst/experiment_report_with_model.json,"R_wst_mean_0, B_wst_mean_0","0.86960224960225, 0.9681496281496287","1.0, 1.0, 1.0, 0.6666666666666666, 1.0"
uniform10,popolar,mini,2,hybrid,hybrid_popolar_k2_WithModel,0.8666666666666666,0.16329931618554522,3,15,540,/home/brusc/Projects/random_forest/experiments_organized/uniform_output/dataset_rgb_uniform_10/popolar/mini/k2/hybrid/experiment_report_with_model.json,"G_iqr, B_min","1.3918244718244723, 1.3391813741813745","1.0, 1.0, 0.6666666666666666, 0.6666666666666666, 1.0"
uniform10,popolar,mini,5,advanced_stats,advanced_stats_popolar_k5_WithModel,0.9333333333333333,0.13333333333333336,3,15,54,/home/brusc/Projects/random_forest/experiments_organized/uniform_output/dataset_rgb_uniform_10/popolar/mini/k5/advanced_stats/experiment_report_with_model.json,"R_max, R_mad, G_iqr, B_min, B_p10","1.286268916268917, 1.0237845487845492, 1.2140466940466945, 1.2002924852924859, 1.0848956598956605","1.0, 1.0, 1.0, 1.0, 0.6666666666666666"
uniform10,popolar,mini,5,wst,wst_popolar_k5_WithModel,1.0,0.0,3,15,486,/home/brusc/Projects/random_forest/experiments_organized/uniform_output/dataset_rgb_uniform_10/popolar/mini/k5/wst/experiment_report_with_model.json,"R_wst_mean_15, R_wst_std_0, G_wst_mean_15, G_wst_std_0, B_wst_mean_0","0.8614035964035971, 0.8704512154512158, 0.8586258186258189, 0.8593401043401045, 0.9203718503718508","1.0, 1.0, 1.0, 1.0, 1.0"
uniform10,popolar,mini,5,hybrid,hybrid_popolar_k5_WithModel,0.9333333333333333,0.13333333333333336,3,15,540,/home/brusc/Projects/random_forest/experiments_organized/uniform_output/dataset_rgb_uniform_10/popolar/mini/k5/hybrid/experiment_report_with_model.json,"R_max, G_range, G_iqr, B_min, B_max","1.3307133607133612, 0.9620385170385173, 1.2529355829355835, 1.3391813741813747, 1.093356458356459","1.0, 1.0, 1.0, 1.0, 0.6666666666666666"
uniform10,popolar,mini,10,advanced_stats,advanced_stats_popolar_k10_WithModel,1.0,0.0,3,15,54,/home/brusc/Projects/random_forest/experiments_organized/uniform_output/dataset_rgb_uniform_10/popolar/mini/k10/advanced_stats/experiment_report_with_model.json,"R_max, R_iqr, G_min, G_range, B_mean, B_min, B_max, B_p10, B_p25, B_p50","1.1918244718244724, 1.006482961482962, 0.9759274059274063, 0.9398162948162949, 0.9237051837051842, 1.4780702630702631, 1.25446756946757, 1.0348956598956602, 0.932673437673438, 0.9051578051578055","1.0, 1.0, 1.0, 1.0, 1.0"
uniform10,popolar,mini,10,wst,wst_popolar_k10_WithModel,0.9333333333333332,0.13333333333333336,3,15,486,/home/brusc/Projects/random_forest/experiments_organized/uniform_output/dataset_rgb_uniform_10/popolar/mini/k10/wst/experiment_report_with_model.json,"R_wst_mean_5, R_wst_mean_7, R_wst_mean_10, R_wst_mean_11, R_wst_mean_15, R_wst_mean_61, G_wst_mean_5, G_wst_mean_10, G_wst_std_0, B_wst_mean_0","0.7853718503718508, 0.8295517445517449, 0.8226734376734384, 0.8131496281496287, 0.7814035964035968, 0.8185199985199989, 0.8091813741813747, 0.79489565989566, 0.8615623265623271, 0.9203718503718508","1.0, 1.0, 1.0, 0.6666666666666666, 1.0"
uniform10,popolar,mini,10,hybrid,hybrid_popolar_k10_WithModel,1.0,0.0,3,15,540,/home/brusc/Projects/random_forest/experiments_organized/uniform_output/dataset_rgb_uniform_10/popolar/mini/k10/hybrid/experiment_report_with_model.json,"R_min, R_max, R_p10, R_iqr, G_min, G_range, B_min, B_max, B_p10, B_p25","1.1558480408480412, 1.0140466940466946, 0.9036258186258193, 0.9398162948162951, 0.9842607392607399, 0.9842607392607394, 1.2725147075147079, 1.3933564583564588, 0.9682289932289938, 0.941562326562327","1.0, 1.0, 1.0, 1.0, 1.0"
