noise_condition,area,dataset_type,k_features,feature_method,experiment_name,mean_accuracy,std_accuracy,n_estimators,total_images,total_features_available,file_path,selected_features_str,feature_scores_str,cv_scores_str
poisson40,assatigue,mini,2,advanced_stats,advanced_stats_assatigue_k2_WithModel,0.3333333333333333,0.0,3,15,54,/home/brusc/Projects/random_forest/experiments_organized/poisson_output/dataset_rgb_poisson_40/assatigue/mini/k2/advanced_stats/experiment_report_with_model.json,"R_max, B_max","1.830877085877086, 1.4709177859177864","0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333"
poisson40,assatigue,mini,2,wst,wst_assatigue_k2_WithModel,0.9333333333333332,0.13333333333333336,3,15,486,/home/brusc/Projects/random_forest/experiments_organized/poisson_output/dataset_rgb_poisson_40/assatigue/mini/k2/wst/experiment_report_with_model.json,"B_wst_mean_67, B_wst_std_49","0.9660067710067715, 0.937594072594073","1.0, 1.0, 1.0, 0.6666666666666666, 1.0"
poisson40,assatigue,mini,2,hybrid,hybrid_assatigue_k2_WithModel,0.6,0.24944382578492943,3,15,540,/home/brusc/Projects/random_forest/experiments_organized/poisson_output/dataset_rgb_poisson_40/assatigue/mini/k2/hybrid/experiment_report_with_model.json,"R_min, R_max","1.0483612683612686, 1.4269939319939327","0.3333333333333333, 0.6666666666666666, 1.0, 0.6666666666666666, 0.3333333333333333"
poisson40,assatigue,mini,5,advanced_stats,advanced_stats_assatigue_k5_WithModel,0.7333333333333333,0.24944382578492943,3,15,54,/home/brusc/Projects/random_forest/experiments_organized/poisson_output/dataset_rgb_poisson_40/assatigue/mini/k5/advanced_stats/experiment_report_with_model.json,"R_min, R_max, R_range, B_min, B_max","0.9975147075147079, 1.6473361823361827, 0.9483612683612686, 1.1779908979908984, 1.4400993450993456","0.6666666666666666, 0.6666666666666666, 1.0, 1.0, 0.3333333333333333"
poisson40,assatigue,mini,5,wst,wst_assatigue_k5_WithModel,0.8666666666666666,0.16329931618554522,3,15,486,/home/brusc/Projects/random_forest/experiments_organized/poisson_output/dataset_rgb_poisson_40/assatigue/mini/k5/wst/experiment_report_with_model.json,"B_wst_mean_46, B_wst_mean_48, B_wst_mean_67, B_wst_mean_76, B_wst_mean_79","0.9509274059274062, 0.9320385170385175, 1.032673437673438, 0.9487051837051843, 0.9731496281496286","1.0, 0.6666666666666666, 1.0, 0.6666666666666666, 1.0"
poisson40,assatigue,mini,5,hybrid,hybrid_assatigue_k5_WithModel,0.9333333333333332,0.13333333333333336,3,15,540,/home/brusc/Projects/random_forest/experiments_organized/poisson_output/dataset_rgb_poisson_40/assatigue/mini/k5/hybrid/experiment_report_with_model.json,"R_min, R_max, B_max, B_wst_mean_67, B_wst_mean_78","0.973070263070263, 1.6188681688681692, 1.5171587671587674, 1.010451215451216, 0.9558480408480412","1.0, 0.6666666666666666, 1.0, 1.0, 1.0"
poisson40,assatigue,mini,10,advanced_stats,advanced_stats_assatigue_k10_WithModel,0.9333333333333332,0.13333333333333336,3,15,54,/home/brusc/Projects/random_forest/experiments_organized/poisson_output/dataset_rgb_poisson_40/assatigue/mini/k10/advanced_stats/experiment_report_with_model.json,"R_std, R_min, R_max, R_mad, G_var, B_min, B_max, B_cv, B_p10, B_p50","0.8091813741813749, 1.1325940725940726, 1.4129198579198583, 0.770292485292486, 0.8002924852924855, 1.2168797868797876, 1.2930053280053284, 0.8175147075147078, 0.8709274059274061, 0.8725147075147079","1.0, 0.6666666666666666, 1.0, 1.0, 1.0"
poisson40,assatigue,mini,10,wst,wst_assatigue_k10_WithModel,0.9333333333333332,0.13333333333333336,3,15,486,/home/brusc/Projects/random_forest/experiments_organized/poisson_output/dataset_rgb_poisson_40/assatigue/mini/k10/wst/experiment_report_with_model.json,"R_wst_mean_55, G_wst_std_58, B_wst_mean_22, B_wst_mean_28, B_wst_mean_44, B_wst_mean_46, B_wst_mean_56, B_wst_mean_67, B_wst_mean_78, B_wst_std_49","0.8992607392607397, 0.9098162948162951, 0.898705183705184, 0.8982289932289935, 0.9114035964035969, 0.9153718503718504, 0.937594072594073, 0.9882289932289938, 0.9558480408480412, 0.9120385170385175","1.0, 1.0, 1.0, 0.6666666666666666, 1.0"
poisson40,assatigue,mini,10,hybrid,hybrid_assatigue_k10_WithModel,0.8666666666666666,0.16329931618554522,3,15,540,/home/brusc/Projects/random_forest/experiments_organized/poisson_output/dataset_rgb_poisson_40/assatigue/mini/k10/hybrid/experiment_report_with_model.json,"R_min, R_max, R_range, B_wst_mean_41, B_wst_mean_44, B_wst_mean_46, B_wst_mean_48, B_wst_mean_56, B_wst_mean_67, B_wst_mean_79","1.111959151959152, 1.90998001998002, 1.002964442964443, 0.9114035964035967, 0.9086258186258191, 0.9731496281496286, 0.9320385170385177, 0.9375940725940732, 0.9882289932289936, 0.9287051837051841","1.0, 0.6666666666666666, 1.0, 1.0, 0.6666666666666666"
poisson40,assatigue,mini,20,advanced_stats,advanced_stats_assatigue_k20_WithModel,0.9333333333333333,0.13333333333333336,3,15,54,/home/brusc/Projects/random_forest/experiments_organized/poisson_output/dataset_rgb_poisson_40/assatigue/mini/k20/advanced_stats/experiment_report_with_model.json,"R_std, R_var, R_min, R_max, R_cv, R_mad, G_std, G_var, G_min, G_range, G_iqr, G_mad, B_mean, B_min, B_cv, B_p10, B_p25, B_p50, B_p75, B_p90","0.805213120213121, 0.7369591519591525, 0.9339168239168243, 1.2572866022866025, 0.65973692973693, 0.7091813741813748, 0.8286258186258191, 0.8391813741813745, 0.7480702630702634, 0.7536258186258187, 0.840602730602731, 0.7652924852924852, 0.8687051837051842, 1.197435342435343, 0.7869591519591526, 0.9064829614829621, 0.7536258186258191, 0.7902924852924857, 0.6791813741813748, 0.6710596810596814","1.0, 1.0, 1.0, 1.0, 0.6666666666666666"
poisson40,assatigue,mini,20,wst,wst_assatigue_k20_WithModel,0.7999999999999999,0.16329931618554522,3,15,486,/home/brusc/Projects/random_forest/experiments_organized/poisson_output/dataset_rgb_poisson_40/assatigue/mini/k20/wst/experiment_report_with_model.json,"R_wst_mean_55, G_wst_std_31, G_wst_std_58, B_wst_mean_22, B_wst_mean_38, B_wst_mean_41, B_wst_mean_43, B_wst_mean_44, B_wst_mean_46, B_wst_mean_47, B_wst_mean_48, B_wst_mean_54, B_wst_mean_67, B_wst_mean_68, B_wst_mean_75, B_wst_mean_76, B_wst_mean_77, B_wst_mean_78, B_wst_std_47, B_wst_std_49","0.9159274059274063, 0.8709274059274061, 0.8931496281496287, 0.8598162948162953, 0.8607686757686761, 0.8586258186258193, 0.883784548784549, 0.9475147075147079, 0.8487051837051844, 0.8641813741813744, 0.9598162948162954, 0.8464829614829619, 0.9548956598956604, 0.8514035964035966, 0.8725147075147079, 0.8947369297369303, 0.9002924852924856, 0.9114035964035969, 0.8820385170385177, 0.8948956598956603","1.0, 0.6666666666666666, 1.0, 0.6666666666666666, 0.6666666666666666"
poisson40,assatigue,mini,20,hybrid,hybrid_assatigue_k20_WithModel,0.7999999999999999,0.16329931618554522,3,15,540,/home/brusc/Projects/random_forest/experiments_organized/poisson_output/dataset_rgb_poisson_40/assatigue/mini/k20/hybrid/experiment_report_with_model.json,"R_max, R_range, B_max, B_p10, B_wst_mean_0, B_wst_mean_22, B_wst_mean_23, B_wst_mean_28, B_wst_mean_40, B_wst_mean_44, B_wst_mean_46, B_wst_mean_47, B_wst_mean_48, B_wst_mean_52, B_wst_mean_56, B_wst_mean_67, B_wst_mean_74, B_wst_mean_76, B_wst_std_48, B_wst_std_49","1.6979711029711033, 1.0570385170385173, 1.0430822880822885, 0.8842607392607398, 0.8687051837051842, 0.9042607392607396, 0.8709274059274061, 0.8648956598956601, 0.9070385170385171, 0.96973692973693, 0.9203718503718508, 0.9030702630702634, 0.8931496281496287, 0.898705183705184, 0.9598162948162952, 0.9082289932289935, 0.865371850371851, 0.9209274059274062, 0.9026734376734382, 0.9026734376734378","1.0, 0.6666666666666666, 1.0, 0.6666666666666666, 0.6666666666666666"
poisson40,assatigue,small,2,advanced_stats,advanced_stats_assatigue_k2_WithModel,0.8666666666666666,0.0831479419283098,10,45,54,/home/brusc/Projects/random_forest/experiments_organized/poisson_output/dataset_rgb_poisson_40/assatigue/small/k2/advanced_stats/experiment_report_with_model.json,"R_std, G_cv","0.8923485854517919, 0.9226008059981301","1.0, 0.8888888888888888, 0.7777777777777778, 0.7777777777777778, 0.8888888888888888"
poisson40,assatigue,small,2,wst,wst_assatigue_k2_WithModel,0.8222222222222222,0.05443310539518171,10,45,486,/home/brusc/Projects/random_forest/experiments_organized/poisson_output/dataset_rgb_poisson_40/assatigue/small/k2/wst/experiment_report_with_model.json,"R_wst_std_0, G_wst_std_0","0.8851191482223548, 0.8589815820847886","0.8888888888888888, 0.8888888888888888, 0.7777777777777778, 0.7777777777777778, 0.7777777777777778"
poisson40,assatigue,small,2,hybrid,hybrid_assatigue_k2_WithModel,0.8666666666666666,0.0831479419283098,10,45,540,/home/brusc/Projects/random_forest/experiments_organized/poisson_output/dataset_rgb_poisson_40/assatigue/small/k2/hybrid/experiment_report_with_model.json,"R_std, G_cv","0.8923485854517919, 0.9226008059981301","1.0, 0.8888888888888888, 0.7777777777777778, 0.7777777777777778, 0.8888888888888888"
poisson40,assatigue,small,5,advanced_stats,advanced_stats_assatigue_k5_WithModel,0.888888888888889,0.07027283689263066,10,45,54,/home/brusc/Projects/random_forest/experiments_organized/poisson_output/dataset_rgb_poisson_40/assatigue/small/k5/advanced_stats/experiment_report_with_model.json,"R_std, R_var, R_cv, G_cv, B_cv","0.8923485854517919, 0.8887873318905384, 0.8802260783292846, 0.9226008059981301, 0.878707248575161","1.0, 0.8888888888888888, 0.8888888888888888, 0.7777777777777778, 0.8888888888888888"
poisson40,assatigue,small,5,wst,wst_assatigue_k5_WithModel,0.8444444444444443,0.05443310539518171,10,45,486,/home/brusc/Projects/random_forest/experiments_organized/poisson_output/dataset_rgb_poisson_40/assatigue/small/k5/wst/experiment_report_with_model.json,"R_wst_mean_65, R_wst_std_0, R_wst_std_56, G_wst_std_0, B_wst_mean_1","0.8494439900471968, 0.8851191482223548, 0.8248488321187053, 0.8589815820847886, 0.8396644486009885","0.7777777777777778, 0.8888888888888888, 0.8888888888888888, 0.7777777777777778, 0.8888888888888888"
poisson40,assatigue,small,5,hybrid,hybrid_assatigue_k5_WithModel,0.888888888888889,0.07027283689263066,10,45,540,/home/brusc/Projects/random_forest/experiments_organized/poisson_output/dataset_rgb_poisson_40/assatigue/small/k5/hybrid/experiment_report_with_model.json,"R_std, R_var, R_cv, G_cv, R_wst_std_0","0.8923485854517919, 0.8887873318905384, 0.8802260783292846, 0.9226008059981301, 0.8851191482223548","1.0, 0.8888888888888888, 0.8888888888888888, 0.7777777777777778, 0.8888888888888888"
poisson40,assatigue,small,10,advanced_stats,advanced_stats_assatigue_k10_WithModel,0.8666666666666666,0.04444444444444442,10,45,54,/home/brusc/Projects/random_forest/experiments_organized/poisson_output/dataset_rgb_poisson_40/assatigue/small/k10/advanced_stats/experiment_report_with_model.json,"R_std, R_var, R_min, R_cv, G_std, G_var, G_cv, G_mad, B_cv, B_p10","0.8923485854517919, 0.8887873318905384, 0.8629269885301951, 0.8802260783292846, 0.8747899929912388, 0.8645171793850919, 0.9226008059981301, 0.8562206393238458, 0.878707248575161, 0.8626530649229383","0.8888888888888888, 0.8888888888888888, 0.8888888888888888, 0.7777777777777778, 0.8888888888888888"
poisson40,assatigue,small,10,wst,wst_assatigue_k10_WithModel,0.9111111111111111,0.08314794192830981,10,45,486,/home/brusc/Projects/random_forest/experiments_organized/poisson_output/dataset_rgb_poisson_40/assatigue/small/k10/wst/experiment_report_with_model.json,"R_wst_mean_49, R_wst_mean_65, R_wst_std_0, R_wst_std_56, G_wst_std_0, B_wst_mean_1, B_wst_mean_4, B_wst_mean_29, B_wst_mean_30, B_wst_mean_70","0.7773540429572494, 0.8494439900471968, 0.8851191482223548, 0.8248488321187053, 0.8589815820847886, 0.8396644486009885, 0.7863487519519585, 0.777019500956041, 0.8018409757775156, 0.7762950402315802","0.8888888888888888, 1.0, 0.8888888888888888, 0.7777777777777778, 1.0"
poisson40,assatigue,small,10,hybrid,hybrid_assatigue_k10_WithModel,0.8666666666666666,0.04444444444444442,10,45,540,/home/brusc/Projects/random_forest/experiments_organized/poisson_output/dataset_rgb_poisson_40/assatigue/small/k10/hybrid/experiment_report_with_model.json,"R_std, R_var, R_cv, G_std, G_var, G_cv, G_mad, B_cv, R_wst_std_0, G_wst_std_0","0.8923485854517919, 0.8887873318905384, 0.8802260783292846, 0.8747899929912388, 0.8645171793850919, 0.9226008059981301, 0.8562206393238458, 0.878707248575161, 0.8851191482223548, 0.8589815820847886","0.8888888888888888, 0.8888888888888888, 0.8888888888888888, 0.7777777777777778, 0.8888888888888888"
poisson40,assatigue,small,20,advanced_stats,advanced_stats_assatigue_k20_WithModel,0.8666666666666666,0.0831479419283098,10,45,54,/home/brusc/Projects/random_forest/experiments_organized/poisson_output/dataset_rgb_poisson_40/assatigue/small/k20/advanced_stats/experiment_report_with_model.json,"R_mean, R_std, R_var, R_min, R_range, R_cv, R_mad, G_std, G_var, G_min, G_range, G_cv, G_p10, G_p25, G_p50, G_iqr, G_mad, B_cv, B_p10, B_p25","0.7207747580446313, 0.8923485854517919, 0.8887873318905384, 0.8185977375342774, 0.8417930298962364, 0.8802260783292846, 0.8316195744051069, 0.8747899929912388, 0.8645171793850919, 0.7085004274369675, 0.7312076584775316, 0.9226008059981301, 0.8134627490659556, 0.7053181159213227, 0.7269395808761205, 0.709884105487312, 0.8562206393238458, 0.878707248575161, 0.8557229579928312, 0.7438876328241726","1.0, 0.8888888888888888, 0.7777777777777778, 0.7777777777777778, 0.8888888888888888"
poisson40,assatigue,small,20,wst,wst_assatigue_k20_WithModel,0.888888888888889,0.07027283689263066,10,45,486,/home/brusc/Projects/random_forest/experiments_organized/poisson_output/dataset_rgb_poisson_40/assatigue/small/k20/wst/experiment_report_with_model.json,"R_wst_mean_0, R_wst_mean_5, R_wst_mean_22, R_wst_mean_35, R_wst_mean_49, R_wst_mean_53, R_wst_mean_57, R_wst_mean_59, R_wst_mean_65, R_wst_std_0, R_wst_std_56, G_wst_std_0, B_wst_mean_1, B_wst_mean_4, B_wst_mean_29, B_wst_mean_30, B_wst_mean_58, B_wst_mean_65, B_wst_mean_70, B_wst_mean_80","0.7452023674722406, 0.7362244934943667, 0.7347702687068083, 0.7693373682739084, 0.7773540429572494, 0.7638090694122761, 0.7416213188911924, 0.7479865585897651, 0.8494439900471968, 0.8851191482223548, 0.8248488321187053, 0.8589815820847886, 0.8396644486009885, 0.7863487519519585, 0.777019500956041, 0.8018409757775156, 0.7464625887324621, 0.748809069412276, 0.7762950402315802, 0.7375926931958996","0.8888888888888888, 0.8888888888888888, 0.8888888888888888, 0.7777777777777778, 1.0"
poisson40,assatigue,small,20,hybrid,hybrid_assatigue_k20_WithModel,0.888888888888889,0.07027283689263066,10,45,540,/home/brusc/Projects/random_forest/experiments_organized/poisson_output/dataset_rgb_poisson_40/assatigue/small/k20/hybrid/experiment_report_with_model.json,"R_std, R_var, R_min, R_range, R_cv, R_mad, G_std, G_var, G_cv, G_p10, G_mad, B_cv, B_p10, R_wst_mean_65, R_wst_std_0, R_wst_std_56, G_wst_std_0, B_wst_mean_1, B_wst_mean_4, B_wst_mean_30","0.8923485854517919, 0.8887873318905384, 0.8147529403561471, 0.8383927573292973, 0.8802260783292846, 0.8316195744051069, 0.8747899929912388, 0.8645171793850919, 0.9226008059981301, 0.8043381699413767, 0.8562206393238458, 0.878707248575161, 0.8381568204266934, 0.8494439900471968, 0.8851191482223548, 0.8248488321187053, 0.8589815820847886, 0.8396644486009885, 0.7863487519519585, 0.8018409757775156","0.8888888888888888, 1.0, 0.8888888888888888, 0.8888888888888888, 0.7777777777777778"
poisson40,assatigue,original,2,advanced_stats,advanced_stats_assatigue_k2_WithModel,0.9481884057971014,0.017586465361611042,50,116,54,/home/brusc/Projects/random_forest/experiments_organized/poisson_output/dataset_rgb_poisson_40/assatigue/original/k2/advanced_stats/experiment_report_with_model.json,"G_std, G_cv","0.8890121290596478, 0.9128829322874852","0.9583333333333334, 0.9565217391304348, 0.9130434782608695, 0.9565217391304348, 0.9565217391304348"
poisson40,assatigue,original,2,wst,wst_assatigue_k2_WithModel,0.905072463768116,0.0640146748561095,50,116,486,/home/brusc/Projects/random_forest/experiments_organized/poisson_output/dataset_rgb_poisson_40/assatigue/original/k2/wst/experiment_report_with_model.json,"R_wst_std_0, G_wst_std_0","0.9108535937589279, 0.9170307229261705","0.9166666666666666, 0.9565217391304348, 0.782608695652174, 0.9130434782608695, 0.9565217391304348"
poisson40,assatigue,original,2,hybrid,hybrid_assatigue_k2_WithModel,0.9307971014492754,0.059141267834031036,50,116,540,/home/brusc/Projects/random_forest/experiments_organized/poisson_output/dataset_rgb_poisson_40/assatigue/original/k2/hybrid/experiment_report_with_model.json,"G_cv, G_wst_std_0","0.9128829322874852, 0.9170307229261705","0.9583333333333334, 0.9565217391304348, 0.8260869565217391, 0.9130434782608695, 1.0"
poisson40,assatigue,original,5,advanced_stats,advanced_stats_assatigue_k5_WithModel,0.9394927536231883,0.021605871762138552,50,116,54,/home/brusc/Projects/random_forest/experiments_organized/poisson_output/dataset_rgb_poisson_40/assatigue/original/k5/advanced_stats/experiment_report_with_model.json,"G_std, G_var, G_cv, G_mad, B_cv","0.8890121290596478, 0.8867916483908909, 0.9128829322874852, 0.8773630861136221, 0.8491200429718573","0.9583333333333334, 0.9130434782608695, 0.9130434782608695, 0.9565217391304348, 0.9565217391304348"
poisson40,assatigue,original,5,wst,wst_assatigue_k5_WithModel,0.9137681159420289,0.07276747948193153,50,116,486,/home/brusc/Projects/random_forest/experiments_organized/poisson_output/dataset_rgb_poisson_40/assatigue/original/k5/wst/experiment_report_with_model.json,"R_wst_std_0, G_wst_std_0, B_wst_mean_47, B_wst_mean_56, B_wst_mean_69","0.9108535937589279, 0.9170307229261705, 0.7468567611390584, 0.7452973332913433, 0.7433708612204057","0.9166666666666666, 0.9565217391304348, 0.782608695652174, 0.9130434782608695, 1.0"
poisson40,assatigue,original,5,hybrid,hybrid_assatigue_k5_WithModel,0.9137681159420289,0.047650093399343764,50,116,540,/home/brusc/Projects/random_forest/experiments_organized/poisson_output/dataset_rgb_poisson_40/assatigue/original/k5/hybrid/experiment_report_with_model.json,"G_std, G_var, G_cv, R_wst_std_0, G_wst_std_0","0.8890121290596478, 0.8867916483908909, 0.9128829322874852, 0.9108535937589279, 0.9170307229261705","0.9166666666666666, 0.9130434782608695, 0.8260869565217391, 0.9565217391304348, 0.9565217391304348"
poisson40,assatigue,original,10,advanced_stats,advanced_stats_assatigue_k10_WithModel,0.9307971014492754,0.03506078377797958,50,116,54,/home/brusc/Projects/random_forest/experiments_organized/poisson_output/dataset_rgb_poisson_40/assatigue/original/k10/advanced_stats/experiment_report_with_model.json,"R_std, R_var, R_cv, R_mad, G_std, G_var, G_min, G_cv, G_mad, B_cv","0.8242972915364364, 0.8245367551379688, 0.8453797154379414, 0.8094670682840261, 0.8890121290596478, 0.8867916483908909, 0.7840614147230223, 0.9128829322874852, 0.8773630861136221, 0.8491200429718573","0.9583333333333334, 0.9130434782608695, 0.8695652173913043, 0.9565217391304348, 0.9565217391304348"
poisson40,assatigue,original,10,wst,wst_assatigue_k10_WithModel,0.9228260869565217,0.06304347826086958,50,116,486,/home/brusc/Projects/random_forest/experiments_organized/poisson_output/dataset_rgb_poisson_40/assatigue/original/k10/wst/experiment_report_with_model.json,"R_wst_mean_4, R_wst_std_0, G_wst_std_0, B_wst_mean_39, B_wst_mean_47, B_wst_mean_56, B_wst_mean_58, B_wst_mean_65, B_wst_mean_69, B_wst_mean_76","0.7243531238027641, 0.9108535937589279, 0.9170307229261705, 0.7142264976961679, 0.7468567611390584, 0.7452973332913433, 0.7206521356455777, 0.7062054584187902, 0.7433708612204057, 0.7123187416872458","0.875, 0.9565217391304348, 0.8260869565217391, 0.9565217391304348, 1.0"
poisson40,assatigue,original,10,hybrid,hybrid_assatigue_k10_WithModel,0.9394927536231885,0.044487088342524156,50,116,540,/home/brusc/Projects/random_forest/experiments_organized/poisson_output/dataset_rgb_poisson_40/assatigue/original/k10/hybrid/experiment_report_with_model.json,"R_var, R_cv, G_std, G_var, G_min, G_cv, G_mad, B_cv, R_wst_std_0, G_wst_std_0","0.8245367551379688, 0.8453797154379414, 0.8890121290596478, 0.8867916483908909, 0.8462291688355692, 0.9128829322874852, 0.8773630861136221, 0.8491200429718573, 0.9108535937589279, 0.9170307229261705","0.9583333333333334, 0.9130434782608695, 0.8695652173913043, 0.9565217391304348, 1.0"
poisson40,assatigue,original,20,advanced_stats,advanced_stats_assatigue_k20_WithModel,0.9394927536231885,0.044487088342524156,50,116,54,/home/brusc/Projects/random_forest/experiments_organized/poisson_output/dataset_rgb_poisson_40/assatigue/original/k20/advanced_stats/experiment_report_with_model.json,"R_std, R_var, R_min, R_cv, R_p50, R_p75, R_mad, G_std, G_var, G_min, G_range, G_cv, G_p10, G_p25, G_mad, B_min, B_cv, B_p10, B_p25, B_p50","0.8242972915364364, 0.8245367551379688, 0.681656841601104, 0.8453797154379414, 0.6788286136611137, 0.7104783247973312, 0.8094670682840261, 0.8890121290596478, 0.8867916483908909, 0.7739937764226255, 0.7808290756337519, 0.9128829322874852, 0.7269032282227974, 0.6826939842607649, 0.8773630861136221, 0.7426899786258498, 0.8491200429718573, 0.7618844923028925, 0.7185007301968207, 0.7114715285555497","0.9583333333333334, 0.9130434782608695, 0.8695652173913043, 0.9565217391304348, 1.0"
poisson40,assatigue,original,20,wst,wst_assatigue_k20_WithModel,0.9137681159420291,0.047650093399343764,50,116,486,/home/brusc/Projects/random_forest/experiments_organized/poisson_output/dataset_rgb_poisson_40/assatigue/original/k20/wst/experiment_report_with_model.json,"R_wst_mean_4, R_wst_mean_6, R_wst_mean_19, R_wst_mean_50, R_wst_mean_51, R_wst_mean_60, R_wst_std_0, G_wst_mean_68, G_wst_std_0, B_wst_mean_33, B_wst_mean_39, B_wst_mean_42, B_wst_mean_47, B_wst_mean_56, B_wst_mean_57, B_wst_mean_58, B_wst_mean_65, B_wst_mean_67, B_wst_mean_69, B_wst_mean_76","0.7243531238027641, 0.6902030939250465, 0.697930711135422, 0.7042832929152467, 0.7011593146933761, 0.7005957185418092, 0.9108535937589279, 0.6943107045362067, 0.9170307229261705, 0.6875160061086485, 0.7142264976961679, 0.6982022221509712, 0.7468567611390584, 0.7452973332913433, 0.6921471852145407, 0.7206521356455777, 0.7062054584187902, 0.7058393374009178, 0.7433708612204057, 0.7123187416872458","0.9166666666666666, 0.9565217391304348, 0.8260869565217391, 0.9130434782608695, 0.9565217391304348"
poisson40,assatigue,original,20,hybrid,hybrid_assatigue_k20_WithModel,0.9565217391304348,0.047628048478710105,50,116,540,/home/brusc/Projects/random_forest/experiments_organized/poisson_output/dataset_rgb_poisson_40/assatigue/original/k20/hybrid/experiment_report_with_model.json,"R_std, R_var, R_cv, R_mad, G_std, G_var, G_min, G_range, G_cv, G_p10, G_mad, B_min, B_cv, B_p10, B_p50, R_wst_std_0, G_wst_std_0, B_wst_mean_47, B_wst_mean_56, B_wst_mean_69","0.8242972915364364, 0.8245367551379688, 0.8453797154379414, 0.8094670682840261, 0.8890121290596478, 0.8867916483908909, 0.8321538838664551, 0.7654125468284645, 0.9128829322874852, 0.7361903349277006, 0.8773630861136221, 0.7949508884404, 0.8491200429718573, 0.7783707598667462, 0.7390395783218755, 0.9108535937589279, 0.9170307229261705, 0.7468567611390584, 0.7452973332913433, 0.7433708612204057","1.0, 0.9565217391304348, 0.8695652173913043, 0.9565217391304348, 1.0"
poisson40,popolar,mini,2,advanced_stats,advanced_stats_popolar_k2_WithModel,0.7333333333333333,0.13333333333333336,3,15,54,/home/brusc/Projects/random_forest/experiments_organized/poisson_output/dataset_rgb_poisson_40/popolar/mini/k2/advanced_stats/experiment_report_with_model.json,"R_max, R_p10","1.435327265327266, 1.2947369297369302","0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 1.0"
poisson40,popolar,mini,2,wst,wst_popolar_k2_WithModel,1.0,0.0,3,15,486,/home/brusc/Projects/random_forest/experiments_organized/poisson_output/dataset_rgb_poisson_40/popolar/mini/k2/wst/experiment_report_with_model.json,"B_wst_mean_0, B_wst_mean_58","1.003705183705184, 1.0271178821178826","1.0, 1.0, 1.0, 1.0, 1.0"
poisson40,popolar,mini,2,hybrid,hybrid_popolar_k2_WithModel,0.4,0.13333333333333333,3,15,540,/home/brusc/Projects/random_forest/experiments_organized/poisson_output/dataset_rgb_poisson_40/popolar/mini/k2/hybrid/experiment_report_with_model.json,"R_max, B_max","1.631595441595442, 1.7108961408961412","0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666"
poisson40,popolar,mini,5,advanced_stats,advanced_stats_popolar_k5_WithModel,0.7999999999999999,0.16329931618554522,3,15,54,/home/brusc/Projects/random_forest/experiments_organized/poisson_output/dataset_rgb_poisson_40/popolar/mini/k5/advanced_stats/experiment_report_with_model.json,"R_p10, R_p25, G_min, G_range, B_max","1.3391813741813747, 1.2438391238391244, 1.676800421800422, 1.1945781995782, 1.6864757464757467","0.6666666666666666, 1.0, 0.6666666666666666, 0.6666666666666666, 1.0"
poisson40,popolar,mini,5,wst,wst_popolar_k5_WithModel,1.0,0.0,3,15,486,/home/brusc/Projects/random_forest/experiments_organized/poisson_output/dataset_rgb_poisson_40/popolar/mini/k5/wst/experiment_report_with_model.json,"B_wst_mean_0, B_wst_mean_47, B_wst_mean_56, B_wst_mean_58, B_wst_mean_68","0.9148162948162952, 0.9336258186258191, 0.8956628556628561, 1.0382289932289936, 0.8980149480149484","1.0, 1.0, 1.0, 1.0, 1.0"
poisson40,popolar,mini,5,hybrid,hybrid_popolar_k5_WithModel,0.8666666666666666,0.16329931618554522,3,15,540,/home/brusc/Projects/random_forest/experiments_organized/poisson_output/dataset_rgb_poisson_40/popolar/mini/k5/hybrid/experiment_report_with_model.json,"R_max, R_p10, G_range, B_min, B_wst_mean_58","2.0713540163540167, 1.3169591519591526, 1.1856893106893112, 1.0496575646575652, 1.0937845487845492","1.0, 1.0, 0.6666666666666666, 0.6666666666666666, 1.0"
poisson40,popolar,mini,10,advanced_stats,advanced_stats_popolar_k10_WithModel,0.8666666666666666,0.16329931618554522,3,15,54,/home/brusc/Projects/random_forest/experiments_organized/poisson_output/dataset_rgb_poisson_40/popolar/mini/k10/advanced_stats/experiment_report_with_model.json,"R_min, R_max, R_range, R_p10, R_p25, G_std, G_range, B_mean, B_min, B_p10","1.2641020091020096, 1.624928774928775, 1.0572501572501576, 1.3169591519591524, 1.2078562178562184, 0.973705183705184, 1.1045781995781998, 0.920371850371851, 1.3802131202131205, 1.0404512154512158","1.0, 1.0, 0.6666666666666666, 0.6666666666666666, 1.0"
poisson40,popolar,mini,10,wst,wst_popolar_k10_WithModel,0.9333333333333332,0.13333333333333336,3,15,486,/home/brusc/Projects/random_forest/experiments_organized/poisson_output/dataset_rgb_poisson_40/popolar/mini/k10/wst/experiment_report_with_model.json,"R_wst_mean_0, R_wst_std_0, R_wst_std_48, G_wst_std_0, B_wst_mean_40, B_wst_mean_47, B_wst_mean_50, B_wst_mean_58, B_wst_mean_68, B_wst_std_42","0.8607133607133612, 0.9020385170385175, 0.9098162948162953, 0.9448956598956606, 0.858996188996189, 0.9431496281496285, 0.9370385170385176, 0.9160067710067714, 0.9091260591260595, 0.9780149480149485","0.6666666666666666, 1.0, 1.0, 1.0, 1.0"
